Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
2719710.7486,MESON (A^-1),38839,True,30,NOISE,,
2719843.2042,BARYON (Pi^5),17393,True,50,RESONANCE,,
2720551.0516,MESON (A^-1),38851,True,30,NOISE,,
2721094.2101,BARYON (Pi^5),17401,True,50,RESONANCE,,
2721251.3041,MESON (A^-1),38861,True,30,NOISE,,
2721671.4557,MESON (A^-1),38867,True,30,NOISE,,
2722091.6072,MESON (A^-1),38873,True,30,NOISE,,
2723352.0617,MESON (A^-1),38891,True,30,NOISE,,
2723596.2219,BARYON (Pi^5),17417,True,50,RESONANCE,,
2723908.9733,BARYON (Pi^5),17419,True,50,RESONANCE,,
2724192.3647,MESON (A^-1),38903,True,30,NOISE,,
2725172.7182,MESON (A^-1),38917,True,30,NOISE,,
2725452.8192,MESON (A^-1),38921,True,30,NOISE,,
2725592.8697,MESON (A^-1),38923,True,30,NOISE,,
2725785.4822,BARYON (Pi^5),17431,True,50,RESONANCE,,
2726293.1223,MESON (A^-1),38933,True,30,NOISE,,
2727661.9910,BARYON (Pi^5),17443,True,50,RESONANCE,,
2727693.6273,MESON (A^-1),38953,True,30,NOISE,,
2728113.7788,MESON (A^-1),38959,True,30,NOISE,,
2728600.2455,BARYON (Pi^5),17449,True,50,RESONANCE,,
2728954.0818,MESON (A^-1),38971,True,30,NOISE,,
2729374.2333,MESON (A^-1),38977,True,30,NOISE,,
2730494.6374,MESON (A^-1),38993,True,30,NOISE,,
2731415.0087,BARYON (Pi^5),17467,True,50,RESONANCE,,
2732040.5117,BARYON (Pi^5),17471,True,50,RESONANCE,,
2732315.2939,MESON (A^-1),39019,True,30,NOISE,,
2732595.3949,MESON (A^-1),39023,True,30,NOISE,,
2732978.7661,BARYON (Pi^5),17477,True,50,RESONANCE,,
2733855.8494,MESON (A^-1),39041,True,30,NOISE,,
2733917.0205,BARYON (Pi^5),17483,True,50,RESONANCE,,
2733995.8999,MESON (A^-1),39043,True,30,NOISE,,
2734276.0009,MESON (A^-1),39047,True,30,NOISE,,
2734855.2750,BARYON (Pi^5),17489,True,50,RESONANCE,,
2735168.0264,BARYON (Pi^5),17491,True,50,RESONANCE,,
2736106.2809,BARYON (Pi^5),17497,True,50,RESONANCE,,
2736516.8090,MESON (A^-1),39079,True,30,NOISE,,
2737217.0615,MESON (A^-1),39089,True,30,NOISE,,
2737777.2635,MESON (A^-1),39097,True,30,NOISE,,
2737982.7897,BARYON (Pi^5),17509,True,50,RESONANCE,,
2738197.4150,MESON (A^-1),39103,True,30,NOISE,,
2738477.5160,MESON (A^-1),39107,True,30,NOISE,,
2738897.6676,MESON (A^-1),39113,True,30,NOISE,,
2739317.8191,MESON (A^-1),39119,True,30,NOISE,,
2739546.5471,BARYON (Pi^5),17519,True,50,RESONANCE,,
2740298.1726,MESON (A^-1),39133,True,30,NOISE,,
2740718.3241,MESON (A^-1),39139,True,30,NOISE,,
2741978.7786,MESON (A^-1),39157,True,30,NOISE,,
2742258.8796,MESON (A^-1),39161,True,30,NOISE,,
2742398.9301,MESON (A^-1),39163,True,30,NOISE,,
2742674.0618,BARYON (Pi^5),17539,True,50,RESONANCE,,
2743346.1763,BOSON (A^-2),91,False,50,RESONANCE,,
2743659.3847,MESON (A^-1),39181,True,30,NOISE,,
2744359.6372,MESON (A^-1),39191,True,30,NOISE,,
2744550.5707,BARYON (Pi^5),17551,True,50,RESONANCE,,
2744919.8392,MESON (A^-1),39199,True,30,NOISE,,
2745620.0917,MESON (A^-1),39209,True,30,NOISE,,
2746180.2937,MESON (A^-1),39217,True,30,NOISE,,
2746880.5462,MESON (A^-1),39227,True,30,NOISE,,
2747020.5967,MESON (A^-1),39229,True,30,NOISE,,
2747300.6978,MESON (A^-1),39233,True,30,NOISE,,
2747365.3340,BARYON (Pi^5),17569,True,50,RESONANCE,,
2747720.8493,MESON (A^-1),39239,True,30,NOISE,,
2747860.8998,MESON (A^-1),39241,True,30,NOISE,,
2747990.8369,BARYON (Pi^5),17573,True,50,RESONANCE,,
2748561.1523,MESON (A^-1),39251,True,30,NOISE,,
2748929.0914,BARYON (Pi^5),17579,True,50,RESONANCE,,
2749241.8428,BARYON (Pi^5),17581,True,50,RESONANCE,,
2751502.2129,MESON (A^-1),39293,True,30,NOISE,,
2751743.8546,BARYON (Pi^5),17597,True,50,RESONANCE,,
2752056.6061,BARYON (Pi^5),17599,True,50,RESONANCE,,
2752062.4149,MESON (A^-1),39301,True,30,NOISE,,
2752902.7179,MESON (A^-1),39313,True,30,NOISE,,
2753182.8189,MESON (A^-1),39317,True,30,NOISE,,
2753602.9704,MESON (A^-1),39323,True,30,NOISE,,
2753620.3635,BARYON (Pi^5),17609,True,50,RESONANCE,,
2754863.4249,MESON (A^-1),39341,True,30,NOISE,,
2755003.4754,MESON (A^-1),39343,True,30,NOISE,,
2755809.6238,BARYON (Pi^5),17623,True,50,RESONANCE,,
2756123.8795,MESON (A^-1),39359,True,30,NOISE,,
2756435.1268,BARYON (Pi^5),17627,True,50,RESONANCE,,
2756684.0815,MESON (A^-1),39367,True,30,NOISE,,
2756964.1825,MESON (A^-1),39371,True,30,NOISE,,
2757104.2330,MESON (A^-1),39373,True,30,NOISE,,
2757804.4855,MESON (A^-1),39383,True,30,NOISE,,
2758784.8390,MESON (A^-1),39397,True,30,NOISE,,
2759625.1420,MESON (A^-1),39409,True,30,NOISE,,
2760325.3946,MESON (A^-1),39419,True,30,NOISE,,
2761126.3989,BARYON (Pi^5),17657,True,50,RESONANCE,,
2761439.1504,BARYON (Pi^5),17659,True,50,RESONANCE,,
2761725.8996,MESON (A^-1),39439,True,30,NOISE,,
2762006.0006,MESON (A^-1),39443,True,30,NOISE,,
2762566.2026,MESON (A^-1),39451,True,30,NOISE,,
2763002.9077,BARYON (Pi^5),17669,True,50,RESONANCE,,
2763266.4551,MESON (A^-1),39461,True,30,NOISE,,
2764879.4166,BARYON (Pi^5),17681,True,50,RESONANCE,,
2765192.1681,BARYON (Pi^5),17683,True,50,RESONANCE,,
2765927.4147,MESON (A^-1),39499,True,30,NOISE,,
2766207.5157,MESON (A^-1),39503,True,30,NOISE,,
2766627.6672,MESON (A^-1),39509,True,30,NOISE,,
2766767.7177,MESON (A^-1),39511,True,30,NOISE,,
2767467.9702,MESON (A^-1),39521,True,30,NOISE,,
2768868.4753,MESON (A^-1),39541,True,30,NOISE,,
2768945.1858,BARYON (Pi^5),17707,True,50,RESONANCE,,
2769568.7278,MESON (A^-1),39551,True,30,NOISE,,
2769883.4402,BARYON (Pi^5),17713,True,50,RESONANCE,,
2770409.0308,MESON (A^-1),39563,True,30,NOISE,,
2770829.1823,MESON (A^-1),39569,True,30,NOISE,,
2771669.4853,MESON (A^-1),39581,True,30,NOISE,,
2772385.4520,BARYON (Pi^5),17729,True,50,RESONANCE,,
2773490.1419,MESON (A^-1),39607,True,30,NOISE,,
2773492.8376,BOSON (A^-2),92,False,50,RESONANCE,,
2773636.4579,BARYON (Pi^5),17737,True,50,RESONANCE,,
2774330.4449,MESON (A^-1),39619,True,30,NOISE,,
2774610.5459,MESON (A^-1),39623,True,30,NOISE,,
2775170.7479,MESON (A^-1),39631,True,30,NOISE,,
2775200.2153,BARYON (Pi^5),17747,True,50,RESONANCE,,
2775512.9667,BARYON (Pi^5),17749,True,50,RESONANCE,,
2777131.4550,MESON (A^-1),39659,True,30,NOISE,,
2777389.4756,BARYON (Pi^5),17761,True,50,RESONANCE,,
2777691.6570,MESON (A^-1),39667,True,30,NOISE,,
2777971.7580,MESON (A^-1),39671,True,30,NOISE,,
2778531.9600,MESON (A^-1),39679,True,30,NOISE,,
2780212.5660,MESON (A^-1),39703,True,30,NOISE,,
2780632.7175,MESON (A^-1),39709,True,30,NOISE,,
2780829.7418,BARYON (Pi^5),17783,True,50,RESONANCE,,
2781332.9701,MESON (A^-1),39719,True,30,NOISE,,
2781767.9962,BARYON (Pi^5),17789,True,50,RESONANCE,,
2781893.1721,MESON (A^-1),39727,True,30,NOISE,,
2782080.7477,BARYON (Pi^5),17791,True,50,RESONANCE,,
2782313.3236,MESON (A^-1),39733,True,30,NOISE,,
2783433.7276,MESON (A^-1),39749,True,30,NOISE,,
2784274.0306,MESON (A^-1),39761,True,30,NOISE,,
2784582.7595,BARYON (Pi^5),17807,True,50,RESONANCE,,
2784834.2326,MESON (A^-1),39769,True,30,NOISE,,
2785534.4852,MESON (A^-1),39779,True,30,NOISE,,
2786374.7882,MESON (A^-1),39791,True,30,NOISE,,
2786934.9902,MESON (A^-1),39799,True,30,NOISE,,
2787710.2743,BARYON (Pi^5),17827,True,50,RESONANCE,,
2788475.5457,MESON (A^-1),39821,True,30,NOISE,,
2788895.6972,MESON (A^-1),39827,True,30,NOISE,,
2789035.7477,MESON (A^-1),39829,True,30,NOISE,,
2789274.0317,BARYON (Pi^5),17837,True,50,RESONANCE,,
2789586.7831,BARYON (Pi^5),17839,True,50,RESONANCE,,
2789736.0003,MESON (A^-1),39839,True,30,NOISE,,
2789876.0508,MESON (A^-1),39841,True,30,NOISE,,
2790296.2023,MESON (A^-1),39847,True,30,NOISE,,
2790996.4548,MESON (A^-1),39857,True,30,NOISE,,
2791416.6063,MESON (A^-1),39863,True,30,NOISE,,
2791463.2920,BARYON (Pi^5),17851,True,50,RESONANCE,,
2791836.7578,MESON (A^-1),39869,True,30,NOISE,,
2792396.9598,MESON (A^-1),39877,True,30,NOISE,,
2792817.1113,MESON (A^-1),39883,True,30,NOISE,,
2793097.2123,MESON (A^-1),39887,True,30,NOISE,,
2793339.8008,BARYON (Pi^5),17863,True,50,RESONANCE,,
2794077.5659,MESON (A^-1),39901,True,30,NOISE,,
2796038.2729,MESON (A^-1),39929,True,30,NOISE,,
2796154.5641,BARYON (Pi^5),17881,True,50,RESONANCE,,
2796598.4749,MESON (A^-1),39937,True,30,NOISE,,
2797718.3215,BARYON (Pi^5),17891,True,50,RESONANCE,,
2797718.8789,MESON (A^-1),39953,True,30,NOISE,,
2798979.3335,MESON (A^-1),39971,True,30,NOISE,,
2799539.5355,MESON (A^-1),39979,True,30,NOISE,,
2799594.8303,BARYON (Pi^5),17903,True,50,RESONANCE,,
2799819.6365,MESON (A^-1),39983,True,30,NOISE,,
2800239.7880,MESON (A^-1),39989,True,30,NOISE,,
2800533.0848,BARYON (Pi^5),17909,True,50,RESONANCE,,
2800845.8362,BARYON (Pi^5),17911,True,50,RESONANCE,,
2801640.2930,MESON (A^-1),40009,True,30,NOISE,,
2801920.3940,MESON (A^-1),40013,True,30,NOISE,,
2802409.5936,BARYON (Pi^5),17921,True,50,RESONANCE,,
2802722.3451,BARYON (Pi^5),17923,True,50,RESONANCE,,
2803180.8486,MESON (A^-1),40031,True,30,NOISE,,
2803601.0001,MESON (A^-1),40037,True,30,NOISE,,
2803639.4988,BOSON (A^-2),93,False,50,RESONANCE,,
2803660.5995,BARYON (Pi^5),17929,True,50,RESONANCE,,
2803741.0506,MESON (A^-1),40039,True,30,NOISE,,
2805224.3569,BARYON (Pi^5),17939,True,50,RESONANCE,,
2805421.6566,MESON (A^-1),40063,True,30,NOISE,,
2807102.2627,MESON (A^-1),40087,True,30,NOISE,,
2807522.4142,MESON (A^-1),40093,True,30,NOISE,,
2807942.5657,MESON (A^-1),40099,True,30,NOISE,,
2808039.1202,BARYON (Pi^5),17957,True,50,RESONANCE,,
2808351.8716,BARYON (Pi^5),17959,True,50,RESONANCE,,
2808782.8687,MESON (A^-1),40111,True,30,NOISE,,
2809623.1717,MESON (A^-1),40123,True,30,NOISE,,
2809903.2727,MESON (A^-1),40127,True,30,NOISE,,
2810043.3232,MESON (A^-1),40129,True,30,NOISE,,
2810228.3805,BARYON (Pi^5),17971,True,50,RESONANCE,,
2811166.6349,BARYON (Pi^5),17977,True,50,RESONANCE,,
2811583.8788,MESON (A^-1),40151,True,30,NOISE,,
2811723.9293,MESON (A^-1),40153,True,30,NOISE,,
2811792.1379,BARYON (Pi^5),17981,True,50,RESONANCE,,
2812424.1818,MESON (A^-1),40163,True,30,NOISE,,
2812730.3923,BARYON (Pi^5),17987,True,50,RESONANCE,,
2812844.3333,MESON (A^-1),40169,True,30,NOISE,,
2813043.1438,BARYON (Pi^5),17989,True,50,RESONANCE,,
2813404.5353,MESON (A^-1),40177,True,30,NOISE,,
2814244.8383,MESON (A^-1),40189,True,30,NOISE,,
2814524.9393,MESON (A^-1),40193,True,30,NOISE,,
2815925.4444,MESON (A^-1),40213,True,30,NOISE,,
2816796.1615,BARYON (Pi^5),18013,True,50,RESONANCE,,
2817185.8989,MESON (A^-1),40231,True,30,NOISE,,
2817606.0504,MESON (A^-1),40237,True,30,NOISE,,
2817886.1514,MESON (A^-1),40241,True,30,NOISE,,
2818726.4544,MESON (A^-1),40253,True,30,NOISE,,
2820407.0605,MESON (A^-1),40277,True,30,NOISE,,
2820827.2120,MESON (A^-1),40283,True,30,NOISE,,
2821174.6821,BARYON (Pi^5),18041,True,50,RESONANCE,,
2821247.3635,MESON (A^-1),40289,True,30,NOISE,,
2821487.4336,BARYON (Pi^5),18043,True,50,RESONANCE,,
2822112.9366,BARYON (Pi^5),18047,True,50,RESONANCE,,
2822425.6880,BARYON (Pi^5),18049,True,50,RESONANCE,,
2823989.4454,BARYON (Pi^5),18059,True,50,RESONANCE,,
2824302.1969,BARYON (Pi^5),18061,True,50,RESONANCE,,
2825028.7271,MESON (A^-1),40343,True,30,NOISE,,
2825588.9291,MESON (A^-1),40351,True,30,NOISE,,
2826009.0806,MESON (A^-1),40357,True,30,NOISE,,
2826289.1816,MESON (A^-1),40361,True,30,NOISE,,
2826804.2087,BARYON (Pi^5),18077,True,50,RESONANCE,,
2828109.8382,MESON (A^-1),40387,True,30,NOISE,,
2828680.7175,BARYON (Pi^5),18089,True,50,RESONANCE,,
2829931.7234,BARYON (Pi^5),18097,True,50,RESONANCE,,
2830630.7472,MESON (A^-1),40423,True,30,NOISE,,
2830910.8482,MESON (A^-1),40427,True,30,NOISE,,
2831050.8987,MESON (A^-1),40429,True,30,NOISE,,
2831330.9997,MESON (A^-1),40433,True,30,NOISE,,
2833151.6563,MESON (A^-1),40459,True,30,NOISE,,
2833371.9897,BARYON (Pi^5),18119,True,50,RESONANCE,,
2833684.7411,BARYON (Pi^5),18121,True,50,RESONANCE,,
2833786.1601,BOSON (A^-2),94,False,50,RESONANCE,,
2833991.9593,MESON (A^-1),40471,True,30,NOISE,,
2834622.9956,BARYON (Pi^5),18127,True,50,RESONANCE,,
2834832.2623,MESON (A^-1),40483,True,30,NOISE,,
2835112.3633,MESON (A^-1),40487,True,30,NOISE,,
2835248.4985,BARYON (Pi^5),18131,True,50,RESONANCE,,
2835532.5148,MESON (A^-1),40493,True,30,NOISE,,
2835561.2500,BARYON (Pi^5),18133,True,50,RESONANCE,,
2835952.6663,MESON (A^-1),40499,True,30,NOISE,,
2836512.8683,MESON (A^-1),40507,True,30,NOISE,,
2837125.0074,BARYON (Pi^5),18143,True,50,RESONANCE,,
2837353.1714,MESON (A^-1),40519,True,30,NOISE,,
2838053.4239,MESON (A^-1),40529,True,30,NOISE,,
2838063.2618,BARYON (Pi^5),18149,True,50,RESONANCE,,
2838193.4744,MESON (A^-1),40531,True,30,NOISE,,
2839033.7774,MESON (A^-1),40543,True,30,NOISE,,
2840154.1814,MESON (A^-1),40559,True,30,NOISE,,
2841190.7765,BARYON (Pi^5),18169,True,50,RESONANCE,,
2841414.6360,MESON (A^-1),40577,True,30,NOISE,,
2841834.7875,MESON (A^-1),40583,True,30,NOISE,,
2842394.9895,MESON (A^-1),40591,True,30,NOISE,,
2842815.1410,MESON (A^-1),40597,True,30,NOISE,,
2843067.2854,BARYON (Pi^5),18181,True,50,RESONANCE,,
2843655.4440,MESON (A^-1),40609,True,30,NOISE,,
2844631.0428,BARYON (Pi^5),18191,True,50,RESONANCE,,
2844915.8985,MESON (A^-1),40627,True,30,NOISE,,
2845616.1511,MESON (A^-1),40637,True,30,NOISE,,
2845756.2016,MESON (A^-1),40639,True,30,NOISE,,
2845882.0487,BARYON (Pi^5),18199,True,50,RESONANCE,,
2847758.5575,BARYON (Pi^5),18211,True,50,RESONANCE,,
2848696.8119,BARYON (Pi^5),18217,True,50,RESONANCE,,
2849537.5652,MESON (A^-1),40693,True,30,NOISE,,
2849635.0664,BARYON (Pi^5),18223,True,50,RESONANCE,,
2849817.6662,MESON (A^-1),40697,True,30,NOISE,,
2849957.7167,MESON (A^-1),40699,True,30,NOISE,,
2850573.3208,BARYON (Pi^5),18229,True,50,RESONANCE,,
2850657.9692,MESON (A^-1),40709,True,30,NOISE,,
2851198.8237,BARYON (Pi^5),18233,True,50,RESONANCE,,
2852758.7267,MESON (A^-1),40739,True,30,NOISE,,
2853599.0297,MESON (A^-1),40751,True,30,NOISE,,
2854013.5870,BARYON (Pi^5),18251,True,50,RESONANCE,,
2854159.2318,MESON (A^-1),40759,True,30,NOISE,,
2854326.3385,BARYON (Pi^5),18253,True,50,RESONANCE,,
2854439.3328,MESON (A^-1),40763,True,30,NOISE,,
2854951.8414,BARYON (Pi^5),18257,True,50,RESONANCE,,
2854999.5348,MESON (A^-1),40771,True,30,NOISE,,
2856119.9388,MESON (A^-1),40787,True,30,NOISE,,
2856828.3503,BARYON (Pi^5),18269,True,50,RESONANCE,,
2857100.2923,MESON (A^-1),40801,True,30,NOISE,,
2857940.5954,MESON (A^-1),40813,True,30,NOISE,,
2858360.7469,MESON (A^-1),40819,True,30,NOISE,,
2858640.8479,MESON (A^-1),40823,True,30,NOISE,,
2859060.9994,MESON (A^-1),40829,True,30,NOISE,,
2859643.1136,BARYON (Pi^5),18287,True,50,RESONANCE,,
2859901.3024,MESON (A^-1),40841,True,30,NOISE,,
2859955.8651,BARYON (Pi^5),18289,True,50,RESONANCE,,
2860321.4539,MESON (A^-1),40847,True,30,NOISE,,
2860461.5044,MESON (A^-1),40849,True,30,NOISE,,
2860741.6054,MESON (A^-1),40853,True,30,NOISE,,
2861721.9589,MESON (A^-1),40867,True,30,NOISE,,
2861832.3739,BARYON (Pi^5),18301,True,50,RESONANCE,,
2862562.2620,MESON (A^-1),40879,True,30,NOISE,,
2862770.6283,BARYON (Pi^5),18307,True,50,RESONANCE,,
2862842.3630,MESON (A^-1),40883,True,30,NOISE,,
2863396.1313,BARYON (Pi^5),18311,True,50,RESONANCE,,
2863708.8828,BARYON (Pi^5),18313,True,50,RESONANCE,,
2863822.7165,MESON (A^-1),40897,True,30,NOISE,,
2863932.8214,BOSON (A^-2),95,False,50,RESONANCE,,
2864242.8680,MESON (A^-1),40903,True,30,NOISE,,
2865923.4740,MESON (A^-1),40927,True,30,NOISE,,
2866210.8946,BARYON (Pi^5),18329,True,50,RESONANCE,,
2866343.6255,MESON (A^-1),40933,True,30,NOISE,,
2866763.7771,MESON (A^-1),40939,True,30,NOISE,,
2867464.0296,MESON (A^-1),40949,True,30,NOISE,,
2868087.4034,BARYON (Pi^5),18341,True,50,RESONANCE,,
2868304.3326,MESON (A^-1),40961,True,30,NOISE,,
2869144.6356,MESON (A^-1),40973,True,30,NOISE,,
2869963.9123,BARYON (Pi^5),18353,True,50,RESONANCE,,
2870545.1406,MESON (A^-1),40993,True,30,NOISE,,
2871805.5952,MESON (A^-1),41011,True,30,NOISE,,
2872153.1726,BARYON (Pi^5),18367,True,50,RESONANCE,,
2872225.7467,MESON (A^-1),41017,True,30,NOISE,,
2872645.8982,MESON (A^-1),41023,True,30,NOISE,,
2872778.6755,BARYON (Pi^5),18371,True,50,RESONANCE,,
2873766.3022,MESON (A^-1),41039,True,30,NOISE,,
2874029.6814,BARYON (Pi^5),18379,True,50,RESONANCE,,
2874326.5042,MESON (A^-1),41047,True,30,NOISE,,
2874606.6052,MESON (A^-1),41051,True,30,NOISE,,
2875026.7568,MESON (A^-1),41057,True,30,NOISE,,
2876427.2618,MESON (A^-1),41077,True,30,NOISE,,
2876707.3628,MESON (A^-1),41081,True,30,NOISE,,
2876844.4447,BARYON (Pi^5),18397,True,50,RESONANCE,,
2877469.9477,BARYON (Pi^5),18401,True,50,RESONANCE,,
2878948.1708,MESON (A^-1),41113,True,30,NOISE,,
2879228.2719,MESON (A^-1),41117,True,30,NOISE,,
2879346.4565,BARYON (Pi^5),18413,True,50,RESONANCE,,
2880208.6254,MESON (A^-1),41131,True,30,NOISE,,
2880908.8779,MESON (A^-1),41141,True,30,NOISE,,
2881048.9284,MESON (A^-1),41143,True,30,NOISE,,
2881469.0799,MESON (A^-1),41149,True,30,NOISE,,
2881535.7168,BARYON (Pi^5),18427,True,50,RESONANCE,,
2882309.3829,MESON (A^-1),41161,True,30,NOISE,,
2882473.9713,BARYON (Pi^5),18433,True,50,RESONANCE,,
2883412.2257,BARYON (Pi^5),18439,True,50,RESONANCE,,
2883429.7870,MESON (A^-1),41177,True,30,NOISE,,
2883569.8375,MESON (A^-1),41179,True,30,NOISE,,
2883849.9385,MESON (A^-1),41183,True,30,NOISE,,
2884037.7286,BARYON (Pi^5),18443,True,50,RESONANCE,,
2884270.0900,MESON (A^-1),41189,True,30,NOISE,,
2885110.3930,MESON (A^-1),41201,True,30,NOISE,,
2885250.4435,MESON (A^-1),41203,True,30,NOISE,,
2885288.7345,BARYON (Pi^5),18451,True,50,RESONANCE,,
2885950.6960,MESON (A^-1),41213,True,30,NOISE,,
2886226.9890,BARYON (Pi^5),18457,True,50,RESONANCE,,
2886510.8980,MESON (A^-1),41221,True,30,NOISE,,
2886852.4919,BARYON (Pi^5),18461,True,50,RESONANCE,,
2886931.0495,MESON (A^-1),41227,True,30,NOISE,,
2887211.1505,MESON (A^-1),41231,True,30,NOISE,,
2887351.2010,MESON (A^-1),41233,True,30,NOISE,,
2888051.4536,MESON (A^-1),41243,True,30,NOISE,,
2889031.8071,MESON (A^-1),41257,True,30,NOISE,,
2889451.9586,MESON (A^-1),41263,True,30,NOISE,,
2889872.1101,MESON (A^-1),41269,True,30,NOISE,,
2889980.0067,BARYON (Pi^5),18481,True,50,RESONANCE,,
2890712.4131,MESON (A^-1),41281,True,30,NOISE,,
2891856.5155,BARYON (Pi^5),18493,True,50,RESONANCE,,
2891972.8677,MESON (A^-1),41299,True,30,NOISE,,
2893420.2729,BARYON (Pi^5),18503,True,50,RESONANCE,,
2894079.4827,BOSON (A^-2),96,False,50,RESONANCE,,
2894353.7262,MESON (A^-1),41333,True,30,NOISE,,
2894913.9282,MESON (A^-1),41341,True,30,NOISE,,
2895609.5332,BARYON (Pi^5),18517,True,50,RESONANCE,,
2895614.1807,MESON (A^-1),41351,True,30,NOISE,,
2896034.3322,MESON (A^-1),41357,True,30,NOISE,,
2896235.0362,BARYON (Pi^5),18521,True,50,RESONANCE,,
2896547.7877,BARYON (Pi^5),18523,True,50,RESONANCE,,
2897714.9383,MESON (A^-1),41381,True,30,NOISE,,
2898135.0898,MESON (A^-1),41387,True,30,NOISE,,
2898275.1403,MESON (A^-1),41389,True,30,NOISE,,
2898975.3928,MESON (A^-1),41399,True,30,NOISE,,
2899049.7995,BARYON (Pi^5),18539,True,50,RESONANCE,,
2899362.5509,BARYON (Pi^5),18541,True,50,RESONANCE,,
2899815.6958,MESON (A^-1),41411,True,30,NOISE,,
2899955.7463,MESON (A^-1),41413,True,30,NOISE,,
2901239.0598,BARYON (Pi^5),18553,True,50,RESONANCE,,
2902056.5039,MESON (A^-1),41443,True,30,NOISE,,
2902756.7564,MESON (A^-1),41453,True,30,NOISE,,
2903737.1099,MESON (A^-1),41467,True,30,NOISE,,
2904577.4129,MESON (A^-1),41479,True,30,NOISE,,
2905417.7160,MESON (A^-1),41491,True,30,NOISE,,
2905930.3319,BARYON (Pi^5),18583,True,50,RESONANCE,,
2906538.1200,MESON (A^-1),41507,True,30,NOISE,,
2906555.8349,BARYON (Pi^5),18587,True,50,RESONANCE,,
2906958.2715,MESON (A^-1),41513,True,30,NOISE,,
2907378.4230,MESON (A^-1),41519,True,30,NOISE,,
2907494.0893,BARYON (Pi^5),18593,True,50,RESONANCE,,
2907518.4735,MESON (A^-1),41521,True,30,NOISE,,
2908778.9280,MESON (A^-1),41539,True,30,NOISE,,
2909059.0291,MESON (A^-1),41543,True,30,NOISE,,
2909479.1806,MESON (A^-1),41549,True,30,NOISE,,
2911247.1070,BARYON (Pi^5),18617,True,50,RESONANCE,,
2911579.9381,MESON (A^-1),41579,True,30,NOISE,,
2912560.2916,MESON (A^-1),41593,True,30,NOISE,,
2912840.3926,MESON (A^-1),41597,True,30,NOISE,,
2913260.5442,MESON (A^-1),41603,True,30,NOISE,,
2913680.6957,MESON (A^-1),41609,True,30,NOISE,,
2913820.7462,MESON (A^-1),41611,True,30,NOISE,,
2914240.8977,MESON (A^-1),41617,True,30,NOISE,,
2914374.6217,BARYON (Pi^5),18637,True,50,RESONANCE,,
2914520.9987,MESON (A^-1),41621,True,30,NOISE,,
2914941.1502,MESON (A^-1),41627,True,30,NOISE,,
2915921.5037,MESON (A^-1),41641,True,30,NOISE,,
2916341.6552,MESON (A^-1),41647,True,30,NOISE,,
2916621.7562,MESON (A^-1),41651,True,30,NOISE,,
2917181.9582,MESON (A^-1),41659,True,30,NOISE,,
2917882.2108,MESON (A^-1),41669,True,30,NOISE,,
2918127.6394,BARYON (Pi^5),18661,True,50,RESONANCE,,
2918722.5138,MESON (A^-1),41681,True,30,NOISE,,
2919142.6653,MESON (A^-1),41687,True,30,NOISE,,
2919691.3968,BARYON (Pi^5),18671,True,50,RESONANCE,,
2920942.4027,BARYON (Pi^5),18679,True,50,RESONANCE,,
2921383.4733,MESON (A^-1),41719,True,30,NOISE,,
2922083.7259,MESON (A^-1),41729,True,30,NOISE,,
2922643.9279,MESON (A^-1),41737,True,30,NOISE,,
2922818.9116,BARYON (Pi^5),18691,True,50,RESONANCE,,
2924184.4834,MESON (A^-1),41759,True,30,NOISE,,
2924226.1439,BOSON (A^-2),97,True,80,PREDICTION,,
2924324.5339,MESON (A^-1),41761,True,30,NOISE,,
2924382.6689,BARYON (Pi^5),18701,True,50,RESONANCE,,
2925024.7864,MESON (A^-1),41771,True,30,NOISE,,
2925444.9379,MESON (A^-1),41777,True,30,NOISE,,
2926259.1778,BARYON (Pi^5),18713,True,50,RESONANCE,,
2927125.5440,MESON (A^-1),41801,True,30,NOISE,,
2927197.4322,BARYON (Pi^5),18719,True,50,RESONANCE,,
2927685.7460,MESON (A^-1),41809,True,30,NOISE,,
2927965.8470,MESON (A^-1),41813,True,30,NOISE,,
2929073.9411,BARYON (Pi^5),18731,True,50,RESONANCE,,
2930066.6045,MESON (A^-1),41843,True,30,NOISE,,
2930486.7561,MESON (A^-1),41849,True,30,NOISE,,
2930626.8066,MESON (A^-1),41851,True,30,NOISE,,
2930950.4499,BARYON (Pi^5),18743,True,50,RESONANCE,,
2931467.1096,MESON (A^-1),41863,True,30,NOISE,,
2931888.7043,BARYON (Pi^5),18749,True,50,RESONANCE,,
2932587.5136,MESON (A^-1),41879,True,30,NOISE,,
2933139.7102,BARYON (Pi^5),18757,True,50,RESONANCE,,
2933147.7156,MESON (A^-1),41887,True,30,NOISE,,
2933567.8671,MESON (A^-1),41893,True,30,NOISE,,
2933847.9681,MESON (A^-1),41897,True,30,NOISE,,
2934268.1196,MESON (A^-1),41903,True,30,NOISE,,
2934828.3217,MESON (A^-1),41911,True,30,NOISE,,
2935641.7221,BARYON (Pi^5),18773,True,50,RESONANCE,,
2935948.7257,MESON (A^-1),41927,True,30,NOISE,,
2936929.0792,MESON (A^-1),41941,True,30,NOISE,,
2937349.2307,MESON (A^-1),41947,True,30,NOISE,,
2937769.3822,MESON (A^-1),41953,True,30,NOISE,,
2937830.9824,BARYON (Pi^5),18787,True,50,RESONANCE,,
