FREQ       | RATIO      | MAX_S      | RESULT
104.8002   | 0.76476    | 0.99995    | ALIVE !!!
104.8102   | 0.76484    | 0.99990    | ALIVE !!!
104.8202   | 0.76491    | 0.99993    | ALIVE !!!
104.8302   | 0.76498    | 0.99949    | ALIVE !!!
104.8402   | 0.76506    | 0.99980    | ALIVE !!!
104.8502   | 0.76513    | 0.99994    | ALIVE !!!
104.8602   | 0.76520    | 1.00000    | ALIVE !!!
104.8702   | 0.76528    | 0.99990    | ALIVE !!!
104.8802   | 0.76535    | 0.99998    | ALIVE !!!
104.8902   | 0.76542    | 0.99986    | ALIVE !!!
104.9002   | 0.76549    | 0.99994    | ALIVE !!!
104.9102   | 0.76557    | 0.99989    | ALIVE !!!
104.9202   | 0.76564    | 0.99995    | ALIVE !!!
104.9302   | 0.76571    | 0.99993    | ALIVE !!!
104.9402   | 0.76579    | 0.99990    | ALIVE !!!
104.9502   | 0.76586    | 0.99999    | ALIVE !!!
104.9602   | 0.76593    | 0.99971    | ALIVE !!!
104.9702   | 0.76600    | 0.99669    | ALIVE !!!
104.9802   | 0.76608    | 0.99727    | ALIVE !!!
104.9902   | 0.76615    | 0.99994    | ALIVE !!!
105.0003   | 0.76622    | 0.99982    | ALIVE !!!
105.0103   | 0.76630    | 1.00000    | ALIVE !!!
105.0203   | 0.76637    | 0.99995    | ALIVE !!!
105.0303   | 0.76644    | 0.99996    | ALIVE !!!
105.0403   | 0.76652    | 0.99989    | ALIVE !!!
105.0503   | 0.76659    | 0.99973    | ALIVE !!!
105.0603   | 0.76666    | 0.99979    | ALIVE !!!
105.0703   | 0.76673    | 0.99944    | ALIVE !!!
105.0803   | 0.76681    | 0.99997    | ALIVE !!!
105.0903   | 0.76688    | 1.00000    | ALIVE !!!
105.1003   | 0.76695    | 0.99985    | ALIVE !!!
105.1103   | 0.76703    | 0.99999    | ALIVE !!!
105.1203   | 0.76710    | 0.99994    | ALIVE !!!
105.1303   | 0.76717    | 0.99925    | ALIVE !!!
105.1403   | 0.76725    | 0.99996    | ALIVE !!!
105.1503   | 0.76732    | 0.99979    | ALIVE !!!
105.1603   | 0.76739    | 0.99994    | ALIVE !!!
105.1703   | 0.76746    | 0.99993    | ALIVE !!!
105.1803   | 0.76754    | 0.99970    | ALIVE !!!
105.1903   | 0.76761    | 0.99996    | ALIVE !!!
105.2003   | 0.76768    | 0.99993    | ALIVE !!!
105.2103   | 0.76776    | 0.99997    | ALIVE !!!
105.2203   | 0.76783    | 0.99975    | ALIVE !!!
105.2303   | 0.76790    | 0.99999    | ALIVE !!!
105.2403   | 0.76798    | 0.99991    | ALIVE !!!
105.2503   | 0.76805    | 0.99931    | ALIVE !!!
105.2603   | 0.76812    | 0.99977    | ALIVE !!!
105.2703   | 0.76819    | 1.00000    | ALIVE !!!
105.2803   | 0.76827    | 0.99975    | ALIVE !!!
105.2903   | 0.76834    | 0.99985    | ALIVE !!!
105.3003   | 0.76841    | 0.99997    | ALIVE !!!
105.3103   | 0.76849    | 0.99998    | ALIVE !!!
105.3203   | 0.76856    | 0.99998    | ALIVE !!!
105.3303   | 0.76863    | 0.99999    | ALIVE !!!
105.3403   | 0.76871    | 0.99974    | ALIVE !!!
105.3503   | 0.76878    | 0.99950    | ALIVE !!!
105.3603   | 0.76885    | 0.99984    | ALIVE !!!
105.3703   | 0.76892    | 1.00000    | ALIVE !!!
105.3803   | 0.76900    | 0.99939    | ALIVE !!!
105.3903   | 0.76907    | 1.00000    | ALIVE !!!
105.4003   | 0.76914    | 0.99987    | ALIVE !!!
105.4103   | 0.76922    | 0.99984    | ALIVE !!!
105.4203   | 0.76929    | 0.99988    | ALIVE !!!
105.4303   | 0.76936    | 0.99978    | ALIVE !!!
105.4403   | 0.76943    | 0.99958    | ALIVE !!!
105.4503   | 0.76951    | 0.99982    | ALIVE !!!
105.4603   | 0.76958    | 0.99992    | ALIVE !!!
105.4703   | 0.76965    | 0.99999    | ALIVE !!!
105.4803   | 0.76973    | 0.99995    | ALIVE !!!
105.4903   | 0.76980    | 0.99995    | ALIVE !!!
105.5003   | 0.76987    | 0.99984    | ALIVE !!!
105.5103   | 0.76995    | 1.00000    | ALIVE !!!
105.5203   | 0.77002    | 1.00000    | ALIVE !!!
105.5303   | 0.77009    | 0.99991    | ALIVE !!!
105.5403   | 0.77016    | 0.99998    | ALIVE !!!
105.5503   | 0.77024    | 0.99998    | ALIVE !!!
105.5603   | 0.77031    | 0.99962    | ALIVE !!!
105.5703   | 0.77038    | 0.99982    | ALIVE !!!
105.5803   | 0.77046    | 0.99996    | ALIVE !!!
105.5903   | 0.77053    | 0.99991    | ALIVE !!!
105.6003   | 0.77060    | 0.99988    | ALIVE !!!
105.6103   | 0.77068    | 0.99999    | ALIVE !!!
105.6203   | 0.77075    | 0.99999    | ALIVE !!!
105.6303   | 0.77082    | 0.99968    | ALIVE !!!
105.6403   | 0.77089    | 0.99943    | ALIVE !!!
105.6503   | 0.77097    | 0.99998    | ALIVE !!!
105.6603   | 0.77104    | 0.99997    | ALIVE !!!
105.6703   | 0.77111    | 0.99999    | ALIVE !!!
105.6803   | 0.77119    | 0.99982    | ALIVE !!!
105.6903   | 0.77126    | 0.99471    | ALIVE !!!
105.7003   | 0.77133    | 0.99991    | ALIVE !!!
105.7103   | 0.77141    | 0.99982    | ALIVE !!!
105.7203   | 0.77148    | 0.99995    | ALIVE !!!
105.7303   | 0.77155    | 0.99991    | ALIVE !!!
105.7403   | 0.77162    | 0.99971    | ALIVE !!!
105.7503   | 0.77170    | 0.99988    | ALIVE !!!
105.7603   | 0.77177    | 0.99992    | ALIVE !!!
105.7703   | 0.77184    | 0.99995    | ALIVE !!!
105.7803   | 0.77192    | 0.99989    | ALIVE !!!
105.7903   | 0.77199    | 0.99984    | ALIVE !!!
105.8003   | 0.77206    | 0.99974    | ALIVE !!!
105.8103   | 0.77213    | 0.99999    | ALIVE !!!
105.8203   | 0.77221    | 0.99990    | ALIVE !!!
105.8303   | 0.77228    | 0.99999    | ALIVE !!!
105.8403   | 0.77235    | 0.99983    | ALIVE !!!
105.8503   | 0.77243    | 0.99967    | ALIVE !!!
105.8603   | 0.77250    | 0.99988    | ALIVE !!!
105.8703   | 0.77257    | 0.99992    | ALIVE !!!
105.8803   | 0.77265    | 0.99986    | ALIVE !!!
105.8903   | 0.77272    | 0.99963    | ALIVE !!!
105.9003   | 0.77279    | 0.99988    | ALIVE !!!
105.9103   | 0.77286    | 0.99980    | ALIVE !!!
105.9203   | 0.77294    | 0.99999    | ALIVE !!!
105.9303   | 0.77301    | 0.99957    | ALIVE !!!
105.9403   | 0.77308    | 0.99957    | ALIVE !!!
105.9503   | 0.77316    | 0.99954    | ALIVE !!!
105.9603   | 0.77323    | 0.99990    | ALIVE !!!
105.9703   | 0.77330    | 0.99996    | ALIVE !!!
105.9803   | 0.77338    | 0.99991    | ALIVE !!!
105.9903   | 0.77345    | 0.99976    | ALIVE !!!
106.0003   | 0.77352    | 0.99991    | ALIVE !!!
106.0103   | 0.77359    | 0.99964    | ALIVE !!!
106.0203   | 0.77367    | 0.99889    | ALIVE !!!
106.0303   | 0.77374    | 0.99974    | ALIVE !!!
106.0403   | 0.77381    | 0.99969    | ALIVE !!!
106.0503   | 0.77389    | 0.99961    | ALIVE !!!
106.0603   | 0.77396    | 0.99999    | ALIVE !!!
106.0703   | 0.77403    | 0.99976    | ALIVE !!!
106.0803   | 0.77411    | 0.99988    | ALIVE !!!
106.0903   | 0.77418    | 0.99988    | ALIVE !!!
106.1003   | 0.77425    | 0.99972    | ALIVE !!!
106.1103   | 0.77432    | 0.99998    | ALIVE !!!
106.1203   | 0.77440    | 0.99996    | ALIVE !!!
106.1303   | 0.77447    | 0.99958    | ALIVE !!!
106.1403   | 0.77454    | 0.99988    | ALIVE !!!
106.1503   | 0.77462    | 0.99983    | ALIVE !!!
106.1603   | 0.77469    | 0.99996    | ALIVE !!!
106.1703   | 0.77476    | 0.99991    | ALIVE !!!
106.1803   | 0.77484    | 0.99982    | ALIVE !!!
106.1903   | 0.77491    | 0.99959    | ALIVE !!!
106.2003   | 0.77498    | 0.99961    | ALIVE !!!
106.2103   | 0.77505    | 0.99977    | ALIVE !!!
106.2203   | 0.77513    | 0.99966    | ALIVE !!!
106.2303   | 0.77520    | 0.99930    | ALIVE !!!
106.2403   | 0.77527    | 0.99996    | ALIVE !!!
106.2503   | 0.77535    | 0.99962    | ALIVE !!!
106.2603   | 0.77542    | 0.99988    | ALIVE !!!
106.2703   | 0.77549    | 0.99999    | ALIVE !!!
106.2803   | 0.77556    | 0.99997    | ALIVE !!!
106.2903   | 0.77564    | 0.99980    | ALIVE !!!
106.3003   | 0.77571    | 0.99981    | ALIVE !!!
106.3103   | 0.77578    | 0.99995    | ALIVE !!!
106.3203   | 0.77586    | 0.99995    | ALIVE !!!
106.3303   | 0.77593    | 0.99880    | ALIVE !!!
106.3403   | 0.77600    | 0.99986    | ALIVE !!!
106.3503   | 0.77608    | 0.99955    | ALIVE !!!
106.3603   | 0.77615    | 0.99984    | ALIVE !!!
106.3703   | 0.77622    | 0.99951    | ALIVE !!!
106.3803   | 0.77629    | 0.99998    | ALIVE !!!
106.3903   | 0.77637    | 0.99991    | ALIVE !!!
106.4003   | 0.77644    | 0.99982    | ALIVE !!!
106.4103   | 0.77651    | 0.99979    | ALIVE !!!
106.4203   | 0.77659    | 0.99872    | ALIVE !!!
106.4303   | 0.77666    | 0.99982    | ALIVE !!!
106.4403   | 0.77673    | 0.99981    | ALIVE !!!
106.4503   | 0.77681    | 0.99996    | ALIVE !!!
106.4603   | 0.77688    | 0.99971    | ALIVE !!!
106.4703   | 0.77695    | 0.99999    | ALIVE !!!
106.4803   | 0.77702    | 0.99976    | ALIVE !!!
106.4903   | 0.77710    | 0.99994    | ALIVE !!!
106.5003   | 0.77717    | 0.99978    | ALIVE !!!
106.5103   | 0.77724    | 0.99983    | ALIVE !!!
106.5203   | 0.77732    | 0.99994    | ALIVE !!!
106.5303   | 0.77739    | 0.99982    | ALIVE !!!
106.5403   | 0.77746    | 0.99997    | ALIVE !!!
106.5503   | 0.77754    | 0.99989    | ALIVE !!!
106.5603   | 0.77761    | 0.99992    | ALIVE !!!
106.5703   | 0.77768    | 0.99994    | ALIVE !!!
106.5803   | 0.77775    | 0.99485    | ALIVE !!!
106.5903   | 0.77783    | 0.99995    | ALIVE !!!
106.6003   | 0.77790    | 1.00000    | ALIVE !!!
106.6103   | 0.77797    | 1.00000    | ALIVE !!!
106.6203   | 0.77805    | 0.99969    | ALIVE !!!
106.6303   | 0.77812    | 0.99993    | ALIVE !!!
106.6403   | 0.77819    | 0.99988    | ALIVE !!!
106.6503   | 0.77827    | 0.99985    | ALIVE !!!
106.6603   | 0.77834    | 0.99985    | ALIVE !!!
106.6703   | 0.77841    | 0.99996    | ALIVE !!!
106.6803   | 0.77848    | 0.99993    | ALIVE !!!
106.6903   | 0.77856    | 0.99971    | ALIVE !!!
106.7003   | 0.77863    | 0.99982    | ALIVE !!!
106.7103   | 0.77870    | 0.99947    | ALIVE !!!
106.7203   | 0.77878    | 0.99989    | ALIVE !!!
106.7303   | 0.77885    | 0.99988    | ALIVE !!!
106.7403   | 0.77892    | 0.99981    | ALIVE !!!
106.7503   | 0.77899    | 0.99976    | ALIVE !!!
106.7603   | 0.77907    | 0.99965    | ALIVE !!!
106.7703   | 0.77914    | 0.99997    | ALIVE !!!
106.7803   | 0.77921    | 0.99996    | ALIVE !!!
106.7903   | 0.77929    | 0.99996    | ALIVE !!!
106.8003   | 0.77936    | 0.99906    | ALIVE !!!
106.8103   | 0.77943    | 0.99995    | ALIVE !!!
106.8203   | 0.77951    | 0.99987    | ALIVE !!!
106.8303   | 0.77958    | 0.99957    | ALIVE !!!
106.8403   | 0.77965    | 0.99999    | ALIVE !!!
106.8503   | 0.77972    | 1.00000    | ALIVE !!!
106.8603   | 0.77980    | 0.99996    | ALIVE !!!
106.8703   | 0.77987    | 0.99978    | ALIVE !!!
106.8803   | 0.77994    | 0.99975    | ALIVE !!!
106.8903   | 0.78002    | 0.99987    | ALIVE !!!
106.9003   | 0.78009    | 0.99999    | ALIVE !!!
106.9103   | 0.78016    | 0.99994    | ALIVE !!!
106.9203   | 0.78024    | 0.99995    | ALIVE !!!
106.9303   | 0.78031    | 0.99998    | ALIVE !!!
106.9403   | 0.78038    | 0.99999    | ALIVE !!!
106.9503   | 0.78045    | 1.00000    | ALIVE !!!
106.9603   | 0.78053    | 0.99999    | ALIVE !!!
106.9703   | 0.78060    | 1.00000    | ALIVE !!!
106.9803   | 0.78067    | 0.99999    | ALIVE !!!
106.9903   | 0.78075    | 0.99990    | ALIVE !!!
107.0004   | 0.78082    | 0.99994    | ALIVE !!!
107.0104   | 0.78089    | 0.99981    | ALIVE !!!
107.0204   | 0.78097    | 0.99997    | ALIVE !!!
107.0304   | 0.78104    | 0.99985    | ALIVE !!!
107.0404   | 0.78111    | 0.99996    | ALIVE !!!
107.0504   | 0.78118    | 0.99980    | ALIVE !!!
107.0604   | 0.78126    | 0.99963    | ALIVE !!!
107.0704   | 0.78133    | 0.99981    | ALIVE !!!
107.0804   | 0.78140    | 0.99976    | ALIVE !!!
107.0904   | 0.78148    | 0.99989    | ALIVE !!!
107.1004   | 0.78155    | 0.99991    | ALIVE !!!
107.1104   | 0.78162    | 0.99923    | ALIVE !!!
107.1204   | 0.78170    | 0.99991    | ALIVE !!!
107.1304   | 0.78177    | 0.99997    | ALIVE !!!
107.1404   | 0.78184    | 0.99992    | ALIVE !!!
107.1504   | 0.78191    | 1.00000    | ALIVE !!!
107.1604   | 0.78199    | 0.99981    | ALIVE !!!
107.1704   | 0.78206    | 0.99995    | ALIVE !!!
107.1804   | 0.78213    | 0.99986    | ALIVE !!!
107.1904   | 0.78221    | 0.99998    | ALIVE !!!
107.2004   | 0.78228    | 0.99993    | ALIVE !!!
107.2104   | 0.78235    | 0.99619    | ALIVE !!!
107.2204   | 0.78242    | 0.99973    | ALIVE !!!
107.2304   | 0.78250    | 0.99994    | ALIVE !!!
107.2404   | 0.78257    | 0.99994    | ALIVE !!!
107.2504   | 0.78264    | 0.99993    | ALIVE !!!
107.2604   | 0.78272    | 0.99955    | ALIVE !!!
107.2704   | 0.78279    | 0.99983    | ALIVE !!!
107.2804   | 0.78286    | 0.99991    | ALIVE !!!
107.2904   | 0.78294    | 0.99990    | ALIVE !!!
107.3004   | 0.78301    | 0.99982    | ALIVE !!!
107.3104   | 0.78308    | 0.99999    | ALIVE !!!
107.3204   | 0.78315    | 0.99992    | ALIVE !!!
107.3304   | 0.78323    | 0.99998    | ALIVE !!!
107.3404   | 0.78330    | 0.99968    | ALIVE !!!
107.3504   | 0.78337    | 0.99982    | ALIVE !!!
107.3604   | 0.78345    | 0.99981    | ALIVE !!!
107.3704   | 0.78352    | 0.99986    | ALIVE !!!
107.3804   | 0.78359    | 0.99983    | ALIVE !!!
107.3904   | 0.78367    | 0.99994    | ALIVE !!!
107.4004   | 0.78374    | 0.99986    | ALIVE !!!
107.4104   | 0.78381    | 1.00000    | ALIVE !!!
107.4204   | 0.78388    | 0.99989    | ALIVE !!!
107.4304   | 0.78396    | 0.99992    | ALIVE !!!
107.4404   | 0.78403    | 0.99969    | ALIVE !!!
107.4504   | 0.78410    | 0.99986    | ALIVE !!!
107.4604   | 0.78418    | 0.99995    | ALIVE !!!
107.4704   | 0.78425    | 0.99924    | ALIVE !!!
107.4804   | 0.78432    | 0.99977    | ALIVE !!!
107.4904   | 0.78440    | 0.99980    | ALIVE !!!
107.5004   | 0.78447    | 0.99989    | ALIVE !!!
107.5104   | 0.78454    | 0.99969    | ALIVE !!!
107.5204   | 0.78461    | 0.99984    | ALIVE !!!
107.5304   | 0.78469    | 0.99831    | ALIVE !!!
107.5404   | 0.78476    | 0.99987    | ALIVE !!!
107.5504   | 0.78483    | 0.99996    | ALIVE !!!
107.5604   | 0.78491    | 0.99989    | ALIVE !!!
107.5704   | 0.78498    | 0.99996    | ALIVE !!!
107.5804   | 0.78505    | 0.99894    | ALIVE !!!
107.5904   | 0.78512    | 0.99998    | ALIVE !!!
107.6004   | 0.78520    | 0.99979    | ALIVE !!!
107.6104   | 0.78527    | 0.99987    | ALIVE !!!
107.6204   | 0.78534    | 0.99956    | ALIVE !!!
107.6304   | 0.78542    | 0.99980    | ALIVE !!!
107.6404   | 0.78549    | 0.99987    | ALIVE !!!
107.6504   | 0.78556    | 0.99989    | ALIVE !!!
107.6604   | 0.78564    | 0.99992    | ALIVE !!!
107.6704   | 0.78571    | 0.99902    | ALIVE !!!
107.6804   | 0.78578    | 0.99972    | ALIVE !!!
107.6904   | 0.78585    | 0.99973    | ALIVE !!!
107.7004   | 0.78593    | 0.99981    | ALIVE !!!
107.7104   | 0.78600    | 0.99998    | ALIVE !!!
107.7204   | 0.78607    | 1.00000    | ALIVE !!!
107.7304   | 0.78615    | 0.99988    | ALIVE !!!
107.7404   | 0.78622    | 0.99858    | ALIVE !!!
107.7504   | 0.78629    | 0.99994    | ALIVE !!!
107.7604   | 0.78637    | 0.99969    | ALIVE !!!
107.7704   | 0.78644    | 0.99988    | ALIVE !!!
107.7804   | 0.78651    | 0.99978    | ALIVE !!!
107.7904   | 0.78658    | 0.99990    | ALIVE !!!
107.8004   | 0.78666    | 0.99988    | ALIVE !!!
107.8104   | 0.78673    | 0.99967    | ALIVE !!!
107.8204   | 0.78680    | 0.99985    | ALIVE !!!
107.8304   | 0.78688    | 0.99998    | ALIVE !!!
107.8404   | 0.78695    | 0.99989    | ALIVE !!!
107.8504   | 0.78702    | 0.99985    | ALIVE !!!
107.8604   | 0.78710    | 0.99968    | ALIVE !!!
107.8704   | 0.78717    | 0.99968    | ALIVE !!!
107.8804   | 0.78724    | 0.99894    | ALIVE !!!
107.8904   | 0.78731    | 0.99986    | ALIVE !!!
107.9004   | 0.78739    | 0.99988    | ALIVE !!!
107.9104   | 0.78746    | 0.99974    | ALIVE !!!
107.9204   | 0.78753    | 0.99984    | ALIVE !!!
107.9304   | 0.78761    | 0.99995    | ALIVE !!!
107.9404   | 0.78768    | 0.99990    | ALIVE !!!
107.9504   | 0.78775    | 0.99989    | ALIVE !!!
107.9604   | 0.78783    | 0.99993    | ALIVE !!!
107.9704   | 0.78790    | 0.99990    | ALIVE !!!
107.9804   | 0.78797    | 0.99950    | ALIVE !!!
107.9904   | 0.78804    | 0.99988    | ALIVE !!!
108.0004   | 0.78812    | 0.99992    | ALIVE !!!
108.0104   | 0.78819    | 0.99925    | ALIVE !!!
108.0204   | 0.78826    | 0.99992    | ALIVE !!!
108.0304   | 0.78834    | 0.99985    | ALIVE !!!
108.0404   | 0.78841    | 0.99990    | ALIVE !!!
108.0504   | 0.78848    | 0.99995    | ALIVE !!!
108.0604   | 0.78855    | 1.00000    | ALIVE !!!
108.0704   | 0.78863    | 0.99997    | ALIVE !!!
108.0804   | 0.78870    | 0.99967    | ALIVE !!!
108.0904   | 0.78877    | 0.99985    | ALIVE !!!
108.1004   | 0.78885    | 0.99992    | ALIVE !!!
108.1104   | 0.78892    | 0.99994    | ALIVE !!!
108.1204   | 0.78899    | 0.99998    | ALIVE !!!
108.1304   | 0.78907    | 0.99999    | ALIVE !!!
108.1404   | 0.78914    | 0.99996    | ALIVE !!!
108.1504   | 0.78921    | 0.99989    | ALIVE !!!
108.1604   | 0.78928    | 0.99965    | ALIVE !!!
108.1704   | 0.78936    | 0.99991    | ALIVE !!!
108.1804   | 0.78943    | 1.00000    | ALIVE !!!
108.1904   | 0.78950    | 0.99997    | ALIVE !!!
108.2004   | 0.78958    | 0.99995    | ALIVE !!!
108.2104   | 0.78965    | 0.99968    | ALIVE !!!
108.2204   | 0.78972    | 0.99967    | ALIVE !!!
108.2304   | 0.78980    | 0.99993    | ALIVE !!!
108.2404   | 0.78987    | 0.99981    | ALIVE !!!
108.2504   | 0.78994    | 0.99972    | ALIVE !!!
108.2604   | 0.79001    | 0.99890    | ALIVE !!!
108.2704   | 0.79009    | 0.99971    | ALIVE !!!
108.2804   | 0.79016    | 0.99985    | ALIVE !!!
108.2904   | 0.79023    | 0.99996    | ALIVE !!!
108.3004   | 0.79031    | 0.99995    | ALIVE !!!
108.3104   | 0.79038    | 0.99916    | ALIVE !!!
108.3204   | 0.79045    | 0.99995    | ALIVE !!!
108.3304   | 0.79053    | 0.99999    | ALIVE !!!
108.3404   | 0.79060    | 0.99997    | ALIVE !!!
108.3504   | 0.79067    | 0.99918    | ALIVE !!!
108.3604   | 0.79074    | 0.99994    | ALIVE !!!
108.3704   | 0.79082    | 0.99994    | ALIVE !!!
108.3804   | 0.79089    | 0.99993    | ALIVE !!!
108.3904   | 0.79096    | 0.99999    | ALIVE !!!
108.4004   | 0.79104    | 0.99982    | ALIVE !!!
108.4104   | 0.79111    | 0.99992    | ALIVE !!!
108.4204   | 0.79118    | 0.99984    | ALIVE !!!
108.4304   | 0.79126    | 0.99999    | ALIVE !!!
108.4404   | 0.79133    | 0.99998    | ALIVE !!!
108.4504   | 0.79140    | 0.99988    | ALIVE !!!
108.4604   | 0.79147    | 0.99989    | ALIVE !!!
108.4704   | 0.79155    | 0.99986    | ALIVE !!!
108.4804   | 0.79162    | 0.99989    | ALIVE !!!
108.4904   | 0.79169    | 0.99988    | ALIVE !!!
108.5004   | 0.79177    | 0.99989    | ALIVE !!!
108.5104   | 0.79184    | 0.99999    | ALIVE !!!
108.5204   | 0.79191    | 0.99992    | ALIVE !!!
108.5304   | 0.79198    | 0.99992    | ALIVE !!!
108.5404   | 0.79206    | 0.99983    | ALIVE !!!
108.5504   | 0.79213    | 0.99975    | ALIVE !!!
108.5604   | 0.79220    | 0.99994    | ALIVE !!!
108.5704   | 0.79228    | 0.99998    | ALIVE !!!
108.5804   | 0.79235    | 0.99991    | ALIVE !!!
108.5904   | 0.79242    | 0.99960    | ALIVE !!!
108.6004   | 0.79250    | 0.97703    | ALIVE !!!
108.6104   | 0.79257    | 0.97838    | ALIVE !!!
108.6204   | 0.79264    | 0.99966    | ALIVE !!!
108.6304   | 0.79271    | 1.00000    | ALIVE !!!
108.6404   | 0.79279    | 0.99984    | ALIVE !!!
108.6504   | 0.79286    | 0.99994    | ALIVE !!!
108.6604   | 0.79293    | 0.99983    | ALIVE !!!
108.6704   | 0.79301    | 0.99997    | ALIVE !!!
108.6804   | 0.79308    | 0.99943    | ALIVE !!!
108.6904   | 0.79315    | 0.99997    | ALIVE !!!
108.7004   | 0.79323    | 0.99997    | ALIVE !!!
108.7104   | 0.79330    | 0.99929    | ALIVE !!!
108.7204   | 0.79337    | 0.99995    | ALIVE !!!
108.7304   | 0.79344    | 0.99992    | ALIVE !!!
108.7404   | 0.79352    | 0.99962    | ALIVE !!!
108.7504   | 0.79359    | 0.99989    | ALIVE !!!
108.7604   | 0.79366    | 0.99992    | ALIVE !!!
108.7704   | 0.79374    | 0.99973    | ALIVE !!!
108.7804   | 0.79381    | 0.99971    | ALIVE !!!
108.7904   | 0.79388    | 1.00000    | ALIVE !!!
108.8004   | 0.79396    | 0.99988    | ALIVE !!!
108.8104   | 0.79403    | 1.00000    | ALIVE !!!
108.8204   | 0.79410    | 0.99994    | ALIVE !!!
108.8304   | 0.79417    | 0.99995    | ALIVE !!!
108.8404   | 0.79425    | 0.99988    | ALIVE !!!
108.8504   | 0.79432    | 0.99980    | ALIVE !!!
108.8604   | 0.79439    | 0.99964    | ALIVE !!!
108.8704   | 0.79447    | 0.99925    | ALIVE !!!
108.8804   | 0.79454    | 0.99983    | ALIVE !!!
108.8904   | 0.79461    | 0.99989    | ALIVE !!!
108.9004   | 0.79468    | 0.99995    | ALIVE !!!
108.9104   | 0.79476    | 0.99995    | ALIVE !!!
108.9204   | 0.79483    | 0.99971    | ALIVE !!!
108.9304   | 0.79490    | 1.00000    | ALIVE !!!
108.9404   | 0.79498    | 0.99988    | ALIVE !!!
108.9504   | 0.79505    | 0.99985    | ALIVE !!!
108.9604   | 0.79512    | 0.99985    | ALIVE !!!
108.9704   | 0.79520    | 0.99971    | ALIVE !!!
108.9804   | 0.79527    | 0.99993    | ALIVE !!!
108.9904   | 0.79534    | 0.99995    | ALIVE !!!
109.0005   | 0.79541    | 0.99986    | ALIVE !!!
109.0105   | 0.79549    | 0.99997    | ALIVE !!!
109.0205   | 0.79556    | 0.99973    | ALIVE !!!
109.0305   | 0.79563    | 0.99990    | ALIVE !!!
109.0405   | 0.79571    | 0.99979    | ALIVE !!!
109.0505   | 0.79578    | 0.99964    | ALIVE !!!
109.0605   | 0.79585    | 0.99980    | ALIVE !!!
109.0705   | 0.79593    | 0.99569    | ALIVE !!!
109.0805   | 0.79600    | 0.99999    | ALIVE !!!
109.0905   | 0.79607    | 0.99992    | ALIVE !!!
109.1005   | 0.79614    | 0.99997    | ALIVE !!!
109.1105   | 0.79622    | 0.99987    | ALIVE !!!
109.1205   | 0.79629    | 0.99998    | ALIVE !!!
109.1305   | 0.79636    | 0.99999    | ALIVE !!!
109.1405   | 0.79644    | 0.99976    | ALIVE !!!
109.1505   | 0.79651    | 0.99999    | ALIVE !!!
109.1605   | 0.79658    | 0.99992    | ALIVE !!!
